Age
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f132
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,878.0,336.0,542.0,0.9854096520763187,0.3826879271070615,0.9824561403508771,0.9872495446265938,0.004793404275716617,2.3330155447782808e-05
1.0,13.0,6.0,7.0,0.014590347923681257,0.46153846153846156,1.0,1.0,0.0,0.0015297527783513893
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f133
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,367.0,262.0,105.0,0.4118967452300786,0.7138964577656676,0.7660818713450293,0.1912568306010929,0.5748250407439364,0.797668532343092
1.0,524.0,80.0,444.0,0.5881032547699214,0.15267175572519084,1.0,1.0,0.0,0.7130763396582552
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f134
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,851.0,319.0,532.0,0.9551066217732884,0.37485311398354876,0.9327485380116959,0.9690346083788707,0.036286070367174794,0.0013848463405797607
1.0,40.0,23.0,17.0,0.04489337822671156,0.575,1.0,1.0,0.0,0.028142335934911958
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f135
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,825.0,315.0,510.0,0.9259259259259259,0.38181818181818183,0.9210526315789473,0.9289617486338798,0.007909117054932469,6.762597562837418e-05
1.0,66.0,27.0,39.0,0.07407407407407407,0.4090909090909091,1.0,1.0,0.0,0.0008349095251205708
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f136
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,730.0,222.0,508.0,0.819304152637486,0.3041095890410959,0.6491228070175439,0.9253187613843351,0.27619595436679123,0.0979159847366481
1.0,161.0,120.0,41.0,0.18069584736251404,0.7453416149068323,1.0,1.0,0.0,0.42733241906735264
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f137
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,818.0,269.0,549.0,0.9180695847362514,0.32885085574572126,0.7865497076023392,1.0,0.21345029239766078,0.05124927805449096
1.0,73.0,73.0,0.0,0.0819304152637486,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f138
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,329.0,548.0,0.9842873176206509,0.3751425313568985,0.9619883040935673,0.9981785063752276,0.036190202281660366,0.0013364980807433159
1.0,14.0,13.0,1.0,0.015712682379349047,0.9285714285714286,1.0,1.0,0.0,0.10995441385010492
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f139
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,882.0,335.0,547.0,0.98989898989899,0.3798185941043084,0.97953216374269,0.9963570127504554,0.016824849007765375,0.0002865367039903295
1.0,9.0,7.0,2.0,0.010101010101010102,0.7777777777777778,1.0,1.0,0.0,0.029040541952005797
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f140
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,806.0,258.0,548.0,0.9046015712682379,0.3200992555831266,0.7543859649122807,0.9981785063752276,0.24379254146294693,0.06826873721067955
1.0,85.0,84.0,1.0,0.09539842873176206,0.9882352941176471,1.0,1.0,0.0,1.1955841004570105
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f141
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,226.0,165.0,61.0,0.2536475869809203,0.7300884955752213,0.4824561403508772,0.1111111111111111,0.3713450292397661,0.5452679324564993
1.0,665.0,177.0,488.0,0.7463524130190797,0.2661654135338346,1.0,1.0,0.0,0.20085234515120998
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f142
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,835.0,338.0,497.0,0.9371492704826038,0.40479041916167663,0.9883040935672515,0.9052823315118397,0.08302176205541179,0.0072846261086809755
1.0,56.0,4.0,52.0,0.06285072951739619,0.07142857142857142,1.0,1.0,0.0,0.1736534360570083
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f143
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,851.0,304.0,547.0,0.9551066217732884,0.3572267920094007,0.8888888888888888,0.9963570127504554,0.10746812386156657,0.012265701999200757
1.0,40.0,38.0,2.0,0.04489337822671156,0.95,1.0,1.0,0.0,0.36729667455954207
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f144
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,855.0,310.0,545.0,0.9595959595959596,0.36257309941520466,0.9064327485380117,0.9927140255009107,0.086281276962899,0.007845193506223171
1.0,36.0,32.0,4.0,0.04040404040404041,0.8888888888888888,1.0,1.0,0.0,0.2202527390963556
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f145
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,574.0,91.0,483.0,0.6442199775533108,0.15853658536585366,0.26608187134502925,0.8797814207650273,0.613699549419998,0.733904538143259
1.0,317.0,251.0,66.0,0.3557800224466891,0.7917981072555205,1.0,1.0,0.0,1.1102352026447075
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f146
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,885.0,342.0,543.0,0.9932659932659933,0.3864406779661017,1.0,0.9890710382513661,0.010928961748633892,0.00012009968935076742
1.0,6.0,0.0,6.0,0.006734006734006734,0.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f147
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,849.0,338.0,511.0,0.9528619528619529,0.39811542991755006,0.9883040935672515,0.930783242258652,0.05752085130859941,0.003449180887330452
1.0,42.0,4.0,38.0,0.04713804713804714,0.09523809523809523,1.0,1.0,0.0,0.10227230912623352
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f148
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,882.0,336.0,546.0,0.98989898989899,0.38095238095238093,0.9824561403508771,0.994535519125683,0.012079378774805916,0.00014761135348305112
1.0,9.0,6.0,3.0,0.010101010101010102,0.6666666666666666,1.0,1.0,0.0,0.014089808792145116
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f149
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,844.0,340.0,504.0,0.9472502805836139,0.4028436018957346,0.9941520467836257,0.9180327868852459,0.07611925989837975,0.006063435995081625
1.0,47.0,2.0,45.0,0.052749719416386086,0.0425531914893617,1.0,1.0,0.0,0.20097217123786582
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f150
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,508.0,297.0,211.0,0.5701459034792368,0.5846456692913385,0.868421052631579,0.3843351548269581,0.48408589780462086,0.39460828813168286
1.0,383.0,45.0,338.0,0.4298540965207632,0.1174934725848564,1.0,1.0,0.0,0.746990867945693
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f151
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,841.0,316.0,525.0,0.9438832772166106,0.375743162901308,0.9239766081871345,0.9562841530054644,0.03230754481832998,0.0011103568321324843
1.0,50.0,26.0,24.0,0.05611672278338945,0.52,1.0,1.0,0.0,0.017876747088926816
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f152
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,854.0,334.0,520.0,0.9584736251402918,0.3911007025761124,0.9766081871345029,0.9471766848816029,0.029431502252900033,0.0009006006092783952
1.0,37.0,8.0,29.0,0.04152637485970819,0.21621621621621623,1.0,1.0,0.0,0.023973918248004204
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f153
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,590.0,113.0,477.0,0.6621773288439955,0.19152542372881357,0.3304093567251462,0.8688524590163934,0.5384431022912473,0.5205888500863148
1.0,301.0,229.0,72.0,0.3378226711560045,0.760797342192691,1.0,1.0,0.0,0.8778472598537888
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f154
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,869.0,320.0,549.0,0.9753086419753086,0.36823935558112775,0.935672514619883,1.0,0.06432748538011701,0.004277117859398618
1.0,22.0,22.0,0.0,0.024691358024691357,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f155
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,856.0,340.0,516.0,0.9607182940516273,0.397196261682243,0.9941520467836257,0.9398907103825137,0.05426133640111197,0.0030455019673830317
1.0,35.0,2.0,33.0,0.03928170594837262,0.05714285714285714,1.0,1.0,0.0,0.12643285733641443
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f156
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,875.0,334.0,541.0,0.9820426487093153,0.38171428571428573,0.9766081871345029,0.9854280510018215,0.00881986386731859,7.92957042376307e-05
1.0,16.0,8.0,8.0,0.017957351290684626,0.5,1.0,1.0,0.0,0.004174333123297587
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f157
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,768.0,330.0,438.0,0.8619528619528619,0.4296875,0.9649122807017544,0.7978142076502732,0.16709807305148117,0.0317756116182094
1.0,123.0,12.0,111.0,0.13804713804713806,0.0975609756097561,1.0,1.0,0.0,0.2926448453126184
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f158
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,679.0,295.0,384.0,0.7620650953984287,0.43446244477172313,0.8625730994152047,0.6994535519125683,0.16311954750263635,0.034193202444696556
1.0,212.0,47.0,165.0,0.23793490460157127,0.22169811320754718,1.0,1.0,0.0,0.12764270447854756
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f159
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,729.0,323.0,406.0,0.8181818181818182,0.4430727023319616,0.9444444444444444,0.7395264116575592,0.20491803278688525,0.05012025984996915
1.0,162.0,19.0,143.0,0.18181818181818182,0.11728395061728394,1.0,1.0,0.0,0.3166225300505207
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f160
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,871.0,339.0,532.0,0.9775533108866442,0.38920780711825487,0.9912280701754386,0.9690346083788707,0.022193461796567893,0.0005025559059962406
1.0,20.0,3.0,17.0,0.02244668911335578,0.15,1.0,1.0,0.0,0.02799290966761417
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f161
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,783.0,252.0,531.0,0.8787878787878788,0.3218390804597701,0.7368421052631579,0.9672131147540983,0.23037100949094047,0.06267133409725499
1.0,108.0,90.0,18.0,0.12121212121212122,0.8333333333333334,1.0,1.0,0.0,0.4797996028535236
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f162
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,676.0,181.0,495.0,0.7586980920314254,0.2677514792899408,0.5292397660818714,0.9016393442622951,0.3723995781804237,0.1984044504670592
1.0,215.0,161.0,54.0,0.24130190796857465,0.7488372093023256,1.0,1.0,0.0,0.5830690072694186
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f163
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,856.0,340.0,516.0,0.9607182940516273,0.397196261682243,0.9941520467836257,0.9398907103825137,0.05426133640111197,0.0030455019673830317
1.0,35.0,2.0,33.0,0.03928170594837262,0.05714285714285714,1.0,1.0,0.0,0.12643285733641443
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f164
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,875.0,334.0,541.0,0.9820426487093153,0.38171428571428573,0.9766081871345029,0.9854280510018215,0.00881986386731859,7.92957042376307e-05
1.0,16.0,8.0,8.0,0.017957351290684626,0.5,1.0,1.0,0.0,0.004174333123297587
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f165
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,825.0,334.0,491.0,0.9259259259259259,0.40484848484848485,0.9766081871345029,0.8943533697632058,0.08225481737129714,0.007237154706334234
1.0,66.0,8.0,58.0,0.07407407407407407,0.12121212121212122,1.0,1.0,0.0,0.12401672034052984
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f166
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,833.0,338.0,495.0,0.9349046015712682,0.4057623049219688,0.9883040935672515,0.9016393442622951,0.08666474930495638,0.007953729937165529
1.0,58.0,4.0,54.0,0.06509539842873176,0.06896551724137931,1.0,1.0,0.0,0.18454408885262222
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f167
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,778.0,314.0,464.0,0.8731762065095399,0.40359897172236503,0.9181286549707602,0.8451730418943534,0.07295561307640686,0.006040443017554483
1.0,113.0,28.0,85.0,0.12682379349046016,0.24778761061946902,1.0,1.0,0.0,0.046484328526669574
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f168
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,611.0,301.0,310.0,0.6857463524130191,0.49263502454991814,0.8801169590643275,0.5646630236794171,0.3154539353849104,0.14000655476785576
1.0,280.0,41.0,239.0,0.31425364758698093,0.14642857142857144,1.0,1.0,0.0,0.40681058773439777
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f169
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,332.0,547.0,0.9865319865319865,0.37770193401592717,0.9707602339181286,0.9963570127504554,0.025596778832326805,0.0006661850693737415
1.0,12.0,10.0,2.0,0.013468013468013467,0.8333333333333334,1.0,1.0,0.0,0.05331106698372484
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f170
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,809.0,261.0,548.0,0.9079685746352413,0.3226205191594561,0.7631578947368421,0.9981785063752276,0.2350206116383855,0.06309531971525635
1.0,82.0,81.0,1.0,0.0920314253647587,0.9878048780487805,1.0,1.0,0.0,1.1440184939249467
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f171
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,699.0,271.0,428.0,0.7845117845117845,0.3876967095851216,0.7923976608187134,0.7795992714025501,0.012798389416163292,0.0002084003950661226
1.0,192.0,71.0,121.0,0.21548821548821548,0.3697916666666667,1.0,1.0,0.0,0.0007656375906897522
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f172
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,362.0,232.0,130.0,0.4062850729517396,0.6408839779005525,0.6783625730994152,0.23679417122040072,0.44156840187901447,0.46474660356429387
1.0,529.0,110.0,419.0,0.5937149270482603,0.20793950850661624,1.0,1.0,0.0,0.3815605143935346
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f173
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,832.0,286.0,546.0,0.9337822671156004,0.34375,0.8362573099415205,0.994535519125683,0.15827820918416258,0.027435859385426864
1.0,59.0,56.0,3.0,0.06621773288439955,0.9491525423728814,1.0,1.0,0.0,0.5381502015966404
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f174
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,874.0,328.0,546.0,0.9809203142536476,0.37528604118993136,0.9590643274853801,0.994535519125683,0.03547119164030299,0.0012882307811445972
1.0,17.0,14.0,3.0,0.019079685746352413,0.8235294117647058,1.0,1.0,0.0,0.0714295001242266
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f175
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,754.0,211.0,543.0,0.8462401795735129,0.27984084880636606,0.6169590643274854,0.9890710382513661,0.37211197392388073,0.17562326291108016
1.0,137.0,131.0,6.0,0.1537598204264871,0.9562043795620438,1.0,1.0,0.0,1.3235001682491914
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f176
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,858.0,312.0,546.0,0.9629629629629629,0.36363636363636365,0.9122807017543859,0.994535519125683,0.08225481737129714,0.007100900741360429
1.0,33.0,30.0,3.0,0.037037037037037035,0.9090909090909091,1.0,1.0,0.0,0.22832890999945862
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f177
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,834.0,306.0,528.0,0.936026936026936,0.3669064748201439,0.8947368421052632,0.9617486338797814,0.06701179177451821,0.004839824622525326
1.0,57.0,36.0,21.0,0.06397306397306397,0.631578947368421,1.0,1.0,0.0,0.0678349783741299
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f178
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,804.0,306.0,498.0,0.9023569023569024,0.3805970149253731,0.8947368421052632,0.907103825136612,0.012366983031348866,0.00016976492289039495
1.0,87.0,36.0,51.0,0.09764309764309764,0.41379310344827586,1.0,1.0,0.0,0.0015456380321209398
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f179
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,580.0,292.0,288.0,0.6509539842873177,0.503448275862069,0.8538011695906432,0.5245901639344263,0.32921100565621697,0.1603524345962211
1.0,311.0,50.0,261.0,0.3490460157126824,0.1607717041800643,1.0,1.0,0.0,0.388208810376295
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f180
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,837.0,314.0,523.0,0.9393939393939394,0.3751493428912784,0.9181286549707602,0.9526411657559198,0.0345125107851596,0.0012735383506382743
1.0,54.0,28.0,26.0,0.06060606060606061,0.5185185185185185,1.0,1.0,0.0,0.018891999192429582
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f181
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,855.0,333.0,522.0,0.9595959595959596,0.3894736842105263,0.9736842105263158,0.9508196721311475,0.022864538395168332,0.0005433210297112718
1.0,36.0,9.0,27.0,0.04040404040404041,0.25,1.0,1.0,0.0,0.014297757965367888
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f182
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,715.0,320.0,395.0,0.8024691358024691,0.44755244755244755,0.935672514619883,0.7194899817850637,0.21618253283481925,0.05679610959550794
1.0,176.0,22.0,154.0,0.19753086419753085,0.125,1.0,1.0,0.0,0.3183552499848447
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f183
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,883.0,336.0,547.0,0.9910213243546577,0.38052095130237823,0.9824561403508771,0.9963570127504554,0.013900872399578268,0.00019530639552473334
1.0,8.0,6.0,2.0,0.008978675645342313,0.75,1.0,1.0,0.0,0.02185078122918992
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f184
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,859.0,311.0,548.0,0.9640852974186308,0.3620488940628638,0.9093567251461988,0.9981785063752276,0.08882178122902884,0.008277716619039355
1.0,32.0,31.0,1.0,0.03591470258136925,0.96875,1.0,1.0,0.0,0.3470511171628381
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f185
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,340.0,537.0,0.9842873176206509,0.38768529076396807,0.9941520467836257,0.9781420765027322,0.01600997028089346,0.00025992551055130993
1.0,14.0,2.0,12.0,0.015712682379349047,0.14285714285714285,1.0,1.0,0.0,0.021108693770343075
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f186
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,184.0,128.0,56.0,0.20650953984287318,0.6956521739130435,0.3742690058479532,0.10200364298724955,0.27226536286070363,0.3539357902859895
1.0,707.0,214.0,493.0,0.7934904601571269,0.3026874115983027,1.0,1.0,0.0,0.09835462477134632
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f187
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,847.0,338.0,509.0,0.9506172839506173,0.3990554899645809,0.9883040935672515,0.9271402550091075,0.061163838558144,0.003907487508011786
1.0,44.0,4.0,40.0,0.04938271604938271,0.09090909090909091,1.0,1.0,0.0,0.11188685014793048
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f188
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,820.0,271.0,549.0,0.920314253647587,0.3304878048780488,0.7923976608187134,1.0,0.20760233918128657,0.04830738610814679
1.0,71.0,71.0,0.0,0.07968574635241302,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f189
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,876.0,328.0,548.0,0.9831649831649831,0.3744292237442922,0.9590643274853801,0.9981785063752276,0.039114178889847584,0.0015635491745483769
1.0,15.0,14.0,1.0,0.016835016835016835,0.9333333333333333,1.0,1.0,0.0,0.121736820429237
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f190
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,340.0,537.0,0.9842873176206509,0.38768529076396807,0.9941520467836257,0.9781420765027322,0.01600997028089346,0.00025992551055130993
1.0,14.0,2.0,12.0,0.015712682379349047,0.14285714285714285,1.0,1.0,0.0,0.021108693770343075
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f191
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,866.0,318.0,548.0,0.9719416386083053,0.3672055427251732,0.9298245614035088,0.9981785063752276,0.06835394497171887,0.004848769092226166
1.0,25.0,24.0,1.0,0.028058361391694726,0.96,1.0,1.0,0.0,0.2495835983423203
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f192
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,883.0,335.0,548.0,0.9910213243546577,0.3793884484711212,0.97953216374269,0.9981785063752276,0.018646342632537616,0.0003516150279442602
1.0,8.0,7.0,1.0,0.008978675645342313,0.875,1.0,1.0,0.0,0.04510919207230231
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f193
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,210.0,188.0,22.0,0.2356902356902357,0.8952380952380953,0.5497076023391813,0.04007285974499089,0.5096347425941904,1.3345739842000823
1.0,681.0,154.0,527.0,0.7643097643097643,0.2261380323054332,1.0,1.0,0.0,0.3857732379230347
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f194
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,821.0,278.0,543.0,0.9214365881032548,0.3386114494518879,0.8128654970760234,0.9890710382513661,0.1762055411753427,0.03457161559790368
1.0,70.0,64.0,6.0,0.07856341189674523,0.9142857142857143,1.0,1.0,0.0,0.5004962135507008
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f195
